threshold,tpr,bkg_rej,metric,nsig_pass,nbkg_pass
0.0170710701495409,0.0,0.0,-1.0,0,7469
0.021995225799592896,0.0,0.0014727540500736325,-0.9985272459499264,0,7458
0.02691938144964489,0.0,0.007363770250368162,-0.9926362297496318,0,7414
0.03184353709969688,0.0,0.01459365376891153,-0.9854063462310885,0,7360
0.03676769274974888,0.0,0.021555763823805085,-0.9784442361761949,0,7308
0.04169184839980087,0.0,0.028116213683224034,-0.971883786316776,0,7259
0.04661600404985286,0.0,0.03601553086089171,-0.9639844691391083,0,7200
0.05154015969990486,0.0,0.04311152764761017,-0.9568884723523898,0,7147
0.05646431534995685,0.0,0.05047529789797833,-0.9495247021020217,0,7092
0.06138847100000884,0.0,0.059981255857544546,-0.9400187441424555,0,7021
0.06631262665006084,0.0,0.06788057303521222,-0.9321194269647878,0,6962
0.07123678230011282,0.0,0.07564600348105499,-0.924353996518945,0,6904
0.07616093795016482,0.0,0.08421475431784708,-0.9157852456821529,0,6840
0.08108509360021682,0.0,0.09264961842281427,-0.9073503815771857,0,6777
0.08600924925026882,0.0,0.10014727540500734,-0.8998527245949927,0,6721
0.0909334049003208,0.0,0.10630606506895168,-0.8936939349310483,0,6675
0.0958575605503728,0.0,0.11393760878296966,-0.8860623912170303,0,6618
0.1007817162004248,0.0,0.11969473825143928,-0.8803052617485607,0,6575
0.10570587185047678,0.0,0.12732628196545726,-0.8726737180345427,0,6518
0.11063002750052878,0.0,0.13201231757932785,-0.8679876824206721,0,6483
0.11555418315058077,0.0,0.13750167358414778,-0.8624983264158522,0,6442
0.12047833880063276,0.0,0.1429910295889677,-0.8570089704110323,0,6401
0.12540249445068474,0.0,0.1474092917391886,-0.8525907082608114,0,6368
0.13032665010073674,0.0,0.1515597804257598,-0.8484402195742402,0,6337
0.13525080575078874,0.0,0.15825411701700365,-0.8417458829829964,0,6287
0.14017496140084074,0.0,0.1649484536082474,-0.8350515463917526,0,6237
0.14509911705089273,0.0,0.169768375953943,-0.830231624046057,0,6201
0.15002327270094473,0.0,0.1744544115678136,-0.8255455884321864,0,6166
0.15494742835099673,0.0,0.17914044718168431,-0.8208595528183157,0,6131
0.1598715840010487,0.0,0.18369259606373012,-0.8163074039362699,0,6097
0.1647957396511007,0.0,0.18931583880037484,-0.8106841611996252,0,6055
0.1697198953011527,0.0,0.19346632748694603,-0.806533672513054,0,6024
0.1746440509512047,0.0,0.19842013656446644,-0.8015798634355336,0,5987
0.1795682066012567,0.0,0.20257062525103764,-0.7974293747489624,0,5956
0.1844923622513087,0.0,0.20658722720578393,-0.7934127727942161,0,5926
0.1894165179013607,0.0,0.21127326281965453,-0.7887267371803455,0,5891
0.19434067355141266,0.0,0.21582541170170033,-0.7841745882982997,0,5857
0.19926482920146465,0.0,0.21984201365644662,-0.7801579863435534,0,5827
0.20418898485151665,0.0,0.22466193600214224,-0.7753380639978578,0,5791
0.20911314050156865,0.0,0.2274735573704646,-0.7725264426295354,0,5770
0.21403729615162065,0.0,0.2317579327888606,-0.7682420672111394,0,5738
0.21896145180167265,0.0,0.23590842147543178,-0.7640915785245682,0,5707
0.22388560745172462,0.0,0.23925558977105366,-0.7607444102289463,0,5682
0.22880976310177661,0.0,0.24327219172579995,-0.7567278082742,0,5652
0.2337339187518286,0.0,0.24688713348507163,-0.7531128665149284,0,5625
0.2386580744018806,0.0,0.2505020752443433,-0.7494979247556567,0,5598
0.2435822300519326,0.0,0.2543847904672647,-0.7456152095327353,0,5569
0.2485063857019846,0.0,0.25733029856741196,-0.742669701432588,0,5547
0.2534305413520366,0.0,0.26188244744945777,-0.7381175525505422,0,5513
0.2583546970020886,0.0,0.26549738920872945,-0.7345026107912705,0,5486
0.26327885265214057,0.0,0.2681751238452269,-0.7318248761547731,0,5466
0.26820300830219257,0.0,0.2717900656044986,-0.7282099343955014,0,5439
0.27312716395224457,0.0,0.27473557370464585,-0.7252644262953541,0,5417
0.27805131960229656,0.0,0.27875217565939214,-0.7212478243406079,0,5387
0.28297547525234856,0.0,0.2815637970277145,-0.7184362029722855,0,5366
0.28789963090240056,0.0,0.285446512250636,-0.714553487749364,0,5337
0.29282378655245256,0.0,0.28825813361895836,-0.7117418663810416,0,5316
0.29774794220250456,0.0,0.29200696211005495,-0.707993037889945,0,5288
0.3026720978525565,0.0,0.2948185834783773,-0.7051814165216227,0,5267
0.3075962535026085,0.0,0.29776409157852457,-0.7022359084214754,0,5245
0.3125204091526605,0.0,0.30070959967867184,-0.6992904003213282,0,5223
0.3174445648027125,0.0,0.3036551077788191,-0.6963448922211809,0,5201
0.3223687204527645,0.0,0.3071361628062659,-0.6928638371937341,0,5175
0.3272928761028165,0.0,0.31088499129736247,-0.6891150087026375,0,5147
0.3322170317528685,0.0,0.3135627259338599,-0.6864372740661401,0,5127
0.3371411874029205,0.0,0.3171776676931316,-0.6828223323068684,0,5100
0.3420653430529725,0.0,0.321060382916053,-0.678939617083947,0,5071
0.3469894987030245,0.0,0.3246753246753247,-0.6753246753246753,0,5044
0.3519136543530765,0.0,0.32842415316642126,-0.6715758468335787,0,5016
0.3568378100031285,0.0,0.3312357745347436,-0.6687642254652564,0,4995
0.3617619656531805,0.0,0.3337796224394163,-0.6662203775605837,0,4976
0.3666861213032324,0.0,0.33739456419868796,-0.662605435801312,0,4949
0.3716102769532844,0.0,0.34127727942160935,-0.6587227205783907,0,4920
0.3765344326033364,0.0,0.3442227875217566,-0.6557772124782434,0,4898
0.3814585882533884,0.0,0.34649886196277946,-0.6535011380372205,0,4881
0.3863827439034404,0.0,0.34984603025840144,-0.6501539697415986,0,4856
0.3913068995534924,0.0,0.3527915383585487,-0.6472084616414513,0,4834
0.3962310552035444,0.0,0.3561387066541706,-0.6438612933458294,0,4809
0.4011552108535964,0.0,0.35935198821796754,-0.6406480117820325,0,4785
0.4060793665036484,0.0,0.3625652697817646,-0.6374347302182354,0,4761
0.4110035221537004,0.0,0.3659124380773865,-0.6340875619226135,0,4736
0.4159276778037524,0.0,0.36939349310483327,-0.6306065068951667,0,4710
0.4208518334538044,0.0,0.37207122774133083,-0.6279287722586692,0,4690
0.4257759891038564,0.0,0.3742134154505289,-0.6257865845494711,0,4674
0.43070014475390833,0.0,0.37782835720980046,-0.6221716427901995,0,4647
0.43562430040396033,0.0,0.38130941223724724,-0.6186905877627528,0,4621
0.4405484560540123,0.0,0.3835854866782702,-0.6164145133217298,0,4604
0.4454726117040643,0.0,0.38706654170571697,-0.612933458294283,0,4578
0.4503967673541163,0.0,0.39135091712411296,-0.608649082875887,0,4546
0.4553209230041683,0.0,0.39550140581068416,-0.6044985941893158,0,4515
0.4602450786542203,0.0,0.39898246083813094,-0.6010175391618691,0,4489
