threshold,tpr,bkg_rej,metric,nsig_pass,nbkg_pass
0.5576469898223877,0.0,0.0,-1.0,0,7463
0.5599305971183969,0.0,0.000133994372236379,-0.9998660056277636,0,7462
0.5622142044144061,0.0,0.000133994372236379,-0.9998660056277636,0,7462
0.5644978117104151,0.0,0.000133994372236379,-0.9998660056277636,0,7462
0.5667814190064243,0.0,0.000267988744472758,-0.9997320112555272,0,7461
0.5690650263024335,0.0,0.000267988744472758,-0.9997320112555272,0,7461
0.5713486335984427,0.0,0.000401983116709137,-0.9995980168832909,0,7460
0.5736322408944519,0.0,0.000401983116709137,-0.9995980168832909,0,7460
0.5759158481904609,0.0,0.001071954977890921,-0.9989280450221091,0,7455
0.5781994554864701,0.0,0.001473938094600058,-0.9985260619053999,0,7452
0.5804830627824793,0.0,0.002277904328018221,-0.9977220956719818,0,7446
0.5827666700784885,0.0,0.003349859305909142,-0.9966501406940909,0,7438
0.5850502773744977,0.0,0.004689803028272821,-0.9953101969717272,0,7428
0.5873338846705067,0.0,0.006565724239581905,-0.9934342757604181,0,7414
0.5896174919665159,0.0,0.008039662334181963,-0.991960337665818,0,7403
0.5919010992625251,0.0,0.010317566662200184,-0.9896824333377998,0,7386
0.5941847065585343,0.0,0.014069409084818463,-0.9859305909151815,0,7358
0.5964683138545435,0.0,0.017687257135200363,-0.9823127428647996,0,7331
0.5987519211505525,0.0,0.02277904328018221,-0.9772209567198178,0,7293
0.6010355284465617,0.0,0.02760284068069141,-0.9723971593193086,0,7257
0.6033191357425709,0.0,0.032962615570146014,-0.967037384429854,0,7217
0.6056027430385801,0.0,0.037786412970655214,-0.9622135870293448,0,7181
0.6078863503345892,0.0,0.04341417660458258,-0.9565858233954174,0,7139
0.6101699576305983,0.0,0.049577917727455456,-0.9504220822725445,0,7093
0.6124535649266075,0.0,0.05600964759480098,-0.943990352405199,0,7045
0.6147371722226167,0.0,0.06230738308991024,-0.9376926169100898,0,6998
0.6170207795186259,0.0,0.07048103979632858,-0.9295189602036714,0,6937
0.619304386814635,0.0,0.07704676403591049,-0.9229532359640895,0,6888
0.6215879941106441,0.0,0.08321050515878337,-0.9167894948412166,0,6842
0.6238716014066533,0.0,0.09218812809861987,-0.9078118719013801,0,6775
